date,depart,daylight,tmax,tmin,tavg,dew_point,wet_bulb,heat,cool,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed
2012-10-07,-12,1169,51.0,37.0,43.5,24.0,36.0,20.5,0.0,0.0,29.45,30.16,5.7,28.0,7.25
2012-10-08,-10,1166,60.0,34.0,47.0,28.0,40.0,18.0,0.0,0.0,29.36,30.08,12.35,20.5,12.4
2012-10-09,-1,1163,66.0,42.5,54.0,37.0,45.0,10.5,0.0,0.18,29.19,29.91,12.45,21.5,15.5
2012-10-10,-12,1161,51.5,36.5,44.0,30.5,38.5,21.0,0.0,0.0,29.4,30.09,11.0,28.0,11.95
2012-10-11,-3,1158,67.0,37.0,52.0,34.0,44.0,13.0,0.0,0.01,29.44,30.12,8.35,22.5,13.85
2012-10-12,-9,1115,53.0,39.0,46.0,31.0,40.0,19.0,0.0,0.0,29.64,30.36,6.05,6.0,10.15
2012-10-13,3,1112,67.5,45.5,56.0,51.0,54.0,8.0,0.0,0.34,29.22,29.96,11.2,19.5,11.9
2012-10-14,7,1109,71.5,48.5,59.5,54.5,57.0,4.5,0.0,0.66,28.93,29.62,11.1,23.5,15.45
2012-10-15,-2,1107,60.0,43.5,51.5,40.5,46.0,13.0,0.0,0.0,29.24,29.9,4.95,31.0,8.75
2012-10-16,3,1104,70.0,42.0,56.0,44.0,51.0,9.0,0.0,0.0,29.01,29.73,13.15,17.5,13.5
2012-10-17,9,1101,68.5,54.5,61.5,51.5,55.5,3.5,0.0,0.47,28.75,29.46,14.55,19.0,16.35
2012-10-18,-1,1099,54.5,45.0,49.5,40.5,45.0,15.0,0.0,0.1,28.75,29.44,13.45,22.0,14.8
2012-10-19,-3,1096,52.5,43.5,47.5,42.5,45.0,16.5,0.0,0.08,28.85,29.52,4.3,25.0,6.8
2012-10-20,-1,1093,58.5,40.0,49.0,40.0,44.0,15.5,0.0,0.0,29.14,29.81,6.75,25.5,7.1
2012-10-21,3,1090,69.0,39.5,54.0,44.5,49.5,10.5,0.0,0.0,29.29,29.98,5.65,15.5,6.0
2012-10-22,7,1048,66.0,52.5,59.0,55.5,57.5,5.5,0.0,0.55,29.21,29.92,4.75,19.0,6.65
2012-10-23,15,1045,69.5,58.0,63.5,59.5,61.0,1.0,0.0,0.04,29.21,29.9,4.4,16.5,6.35
2012-10-24,19,1043,78.5,59.5,69.0,61.0,64.5,0.0,4.0,0.0,29.19,29.88,10.95,19.0,10.9
2012-10-25,12,1040,76.0,45.0,60.5,55.5,59.0,4.5,0.0,0.29,29.15,29.81,11.75,22.0,16.95
2012-10-26,-4,1037,51.0,37.5,44.0,30.0,39.0,20.5,0.0,0.0,29.57,30.26,9.0,34.0,9.9
2012-10-27,-7,1035,48.0,35.0,41.5,27.5,36.5,23.5,0.0,0.0,29.57,30.28,10.0,36.0,10.8
2012-10-28,-3,1032,49.5,39.0,44.0,30.5,38.5,20.5,0.0,0.0,29.55,30.27,13.25,1.0,14.25
2012-10-29,-3,1030,51.0,37.0,43.5,30.0,38.0,20.5,0.0,0.0,29.46,30.2,15.1,35.5,15.65
2012-10-30,-2,1027,47.5,39.5,43.0,26.0,36.5,21.0,0.0,0.0,29.12,29.86,19.35,34.5,19.0
2012-10-31,-4,1024,49.5,34.5,42.0,26.0,35.0,23.0,0.0,0.0,29.12,29.84,12.8,32.5,13.1
2013-05-01,17,1401,84.5,59.5,72.0,53.0,62.0,0.0,7.0,0.0,29.4,30.06,7.85,18.0,8.85
2013-05-02,-5,1403,63.0,42.0,52.0,40.0,45.0,12.0,0.0,0.06,29.48,30.17,15.5,2.5,15.75
2013-05-03,-10,1405,49.0,40.0,44.5,41.5,43.5,20.5,0.0,0.04,29.31,30.03,11.1,3.0,11.35
2013-05-04,6,1408,71.5,48.5,59.5,44.5,51.0,4.5,0.0,0.01,29.29,29.99,6.05,6.0,7.3
2013-05-05,4,1410,69.5,48.5,58.5,42.0,50.0,5.5,0.0,0.0,29.31,30.0,8.4,2.5,8.95
2013-05-06,6,1413,70.5,50.5,60.0,38.0,49.0,4.0,0.0,0.0,29.31,30.0,7.25,2.5,7.75
2013-05-07,7,1415,75.5,48.5,61.5,40.0,51.5,2.5,0.0,0.0,29.32,30.01,4.9,5.0,6.05
2013-05-08,8,1418,78.0,47.0,62.0,42.5,53.5,2.0,0.0,0.0,29.3,29.98,3.85,8.0,4.75
2013-05-09,5,1420,75.5,48.0,61.5,49.5,55.0,3.0,0.0,0.48,29.19,29.9,0.85,14.5,5.65
2013-05-10,-10,1422,48.5,44.0,46.0,42.0,44.5,18.5,0.0,0.08,29.22,29.91,9.95,35.5,10.4
2013-05-11,-5,1424,61.0,43.5,52.0,36.5,45.0,12.5,0.0,0.0,29.24,29.93,9.4,29.0,11.9
2013-05-12,-11,1466,55.0,37.5,46.0,28.5,39.0,18.5,0.0,0.0,29.38,30.09,6.65,32.0,10.4
2013-05-13,-8,1468,62.5,37.0,49.5,31.5,43.0,15.0,0.0,0.0,29.38,30.1,2.8,8.5,6.1
2013-05-14,13,1470,90.5,53.5,71.5,48.0,58.5,0.0,7.5,0.0,29.02,29.76,8.65,21.5,11.6
2013-05-15,14,1472,83.5,61.0,72.0,48.0,58.5,0.0,7.5,0.0,29.1,29.76,2.75,26.0,8.95
2013-05-16,9,1474,82.0,55.0,68.5,45.0,56.0,0.0,3.5,0.0,29.23,29.89,4.05,7.0,5.15
2013-05-17,4,1476,71.5,56.5,63.5,46.5,54.0,1.0,0.5,0.0,29.32,29.99,5.3,5.0,6.45
2013-05-18,8,1478,79.5,57.5,68.5,55.5,61.0,0.0,3.5,0.0,29.3,29.99,5.8,11.0,6.75
2013-05-19,12,1480,86.5,60.0,73.0,60.5,66.0,0.0,8.5,0.0,29.15,29.85,6.65,14.5,7.85
2013-05-20,16,1482,90.5,65.0,77.5,59.5,67.0,0.0,13.0,1.17,29.06,29.73,13.1,21.0,14.05
2013-05-21,12,1484,81.5,64.5,72.5,62.5,66.0,0.0,8.5,0.38,29.0,29.68,11.8,20.0,12.45
2013-05-22,2,1486,73.0,54.0,63.0,59.5,62.5,1.0,0.0,1.0,29.0,29.66,5.45,24.0,8.35
2013-05-23,-13,1487,55.0,42.5,48.5,41.5,45.5,16.0,0.0,0.09,29.41,30.05,16.2,19.0,16.45
2013-05-24,-13,1489,57.0,41.5,49.0,33.5,42.0,15.5,0.0,0.0,29.66,30.36,7.8,3.5,8.55
2013-05-25,-11,1491,57.0,45.0,50.5,36.5,44.0,13.5,0.0,0.0,29.63,30.34,4.0,5.5,4.4
2013-05-26,-6,1493,67.5,45.0,56.0,43.5,50.0,8.5,0.0,0.01,29.5,30.22,4.75,9.0,6.55
2013-05-27,-4,1494,63.5,54.5,58.5,53.5,56.0,5.5,0.0,0.21,29.24,29.97,8.0,9.5,8.7
2013-05-28,3,1495,76.0,57.5,66.5,63.5,65.5,0.0,2.0,1.2,29.1,29.78,9.1,20.0,10.25
2013-05-29,10,1496,84.5,64.5,74.5,63.0,67.0,0.0,9.5,0.02,29.2,29.88,7.6,20.0,8.95
2013-05-30,10,1498,83.5,64.5,73.5,65.0,68.5,0.0,9.5,0.3,29.17,29.85,13.15,18.5,14.25
2013-05-31,7,1499,77.5,64.5,70.5,64.5,67.0,0.0,6.5,0.26,29.09,29.79,12.05,19.5,12.4
2013-06-01,6,1501,76.0,63.0,69.0,61.5,64.0,0.0,5.0,0.5,29.02,29.69,12.5,21.5,12.45
2013-06-02,-11,1501,63.0,45.0,54.0,49.0,51.0,11.0,0.0,0.01,29.28,29.93,2.3,4.5,6.95
2013-06-03,-8,1503,68.0,43.0,55.0,41.5,49.5,9.0,0.0,0.0,29.38,30.06,3.15,10.5,4.4
2013-06-04,-3,1504,72.0,50.0,61.0,44.5,52.0,4.0,0.0,0.0,29.42,30.12,5.45,7.0,6.5
2013-06-05,-1,1506,74.5,55.0,64.5,47.5,54.5,0.5,0.5,0.0,29.28,29.99,6.45,5.5,8.25
2013-06-06,-8,1506,64.5,53.0,58.5,49.0,53.0,6.0,0.0,0.1,29.2,29.9,8.95,3.0,9.35
2013-06-07,-6,1507,68.0,53.0,60.5,44.5,52.0,4.5,0.0,0.0,29.23,29.92,9.15,2.5,9.55
2013-06-08,-4,1508,74.0,49.5,61.5,42.5,53.0,3.0,0.0,0.0,29.28,29.96,4.7,6.5,5.5
2013-06-09,2,1509,81.5,56.5,68.5,54.0,61.0,0.0,4.5,0.01,29.18,29.88,6.55,15.0,8.65
2013-06-10,1,1510,75.5,60.5,68.0,62.0,64.5,0.0,3.0,0.55,29.11,29.78,2.35,5.5,4.35
2013-06-11,5,1510,83.5,60.0,71.5,61.5,66.5,0.0,7.0,0.12,29.17,29.85,2.85,24.0,4.3
2013-06-12,7,1511,86.5,63.5,74.5,64.0,67.0,0.0,10.5,0.5,29.04,29.74,3.0,6.5,6.9
2013-06-13,-2,1511,72.5,58.5,65.0,53.5,59.0,0.0,1.0,0.0,29.26,29.92,12.15,2.0,12.7
2013-06-14,-1,1512,77.0,56.5,66.5,50.5,57.0,0.0,2.0,0.0,29.37,30.04,6.3,5.5,7.85
2013-06-15,1,1512,80.5,59.5,70.0,61.0,64.5,0.0,5.0,0.15,29.24,29.95,5.6,21.0,7.45
2013-06-16,9,1513,84.5,69.0,76.5,62.0,67.0,0.0,12.0,0.0,29.2,29.88,8.45,25.5,9.35
2013-06-17,5,1513,88.0,60.5,74.0,55.5,63.5,0.0,9.5,0.06,29.21,29.88,3.8,28.5,8.25
2013-06-18,-6,1513,70.5,56.5,63.0,52.0,56.5,1.0,0.0,0.0,29.34,30.01,11.75,2.5,12.0
2013-06-19,-6,1514,75.0,55.0,65.0,46.0,55.5,0.5,0.5,0.0,29.42,30.1,6.15,7.5,7.05
2013-06-20,1,1514,86.0,59.0,72.5,57.5,64.0,0.0,7.5,0.0,29.42,30.1,5.55,11.5,6.55
2013-06-21,5,1514,83.5,69.0,76.0,64.0,67.5,0.0,11.5,0.45,29.36,30.04,7.5,19.0,9.55
2013-06-22,4,1514,81.5,68.5,74.5,66.0,69.0,0.0,10.5,0.02,29.34,30.01,3.95,21.0,8.1
2013-06-23,7,1514,88.0,67.5,77.5,67.0,70.5,0.0,13.0,0.42,29.3,29.97,10.0,20.0,10.5
2013-06-24,7,1514,87.5,67.5,77.5,66.0,69.0,0.0,12.5,0.16,29.28,29.96,9.7,22.0,10.5
2013-06-25,5,1514,86.0,68.5,77.0,68.0,71.0,0.0,12.5,0.02,29.17,29.86,4.85,20.0,7.75
2013-06-26,2,1513,80.5,67.0,73.5,66.0,68.0,0.0,9.0,0.84,29.08,29.76,2.4,17.0,8.2
2013-06-27,6,1513,90.5,65.0,77.5,66.0,69.5,0.0,13.0,0.76,29.04,29.72,6.65,29.0,7.0
2013-06-28,4,1512,83.0,67.5,75.0,60.5,65.5,0.0,10.5,0.08,28.94,29.62,9.75,30.0,10.35
2013-06-29,-3,1512,72.0,64.0,68.0,59.0,62.0,0.0,3.0,0.0,29.0,29.66,11.85,1.5,12.15
2013-06-30,-2,1512,76.5,63.0,69.5,52.0,59.5,0.0,5.0,0.0,29.22,29.87,13.9,1.5,14.05
2013-07-01,-5,1511,75.0,60.0,67.5,50.5,58.0,0.0,2.5,0.0,29.34,30.02,13.2,3.0,12.95
2013-07-02,-8,1511,68.0,61.0,64.5,52.5,57.5,0.5,0.0,0.0,29.36,30.04,11.5,3.0,11.75
2013-07-03,-6,1510,73.0,60.5,66.5,60.0,62.0,0.0,2.0,0.05,29.35,30.04,1.35,19.0,4.75
2013-07-04,-2,1508,83.0,58.5,70.5,60.0,64.5,0.0,6.0,0.0,29.38,30.05,5.85,19.5,6.4
2013-07-05,1,1508,86.5,61.5,74.0,60.5,66.0,0.0,9.0,0.0,29.36,30.04,4.4,19.5,5.35
2013-07-06,2,1507,82.5,68.0,75.0,64.0,68.0,0.0,10.5,0.0,29.32,30.01,4.75,19.0,5.2
2013-07-07,7,1507,88.5,70.0,79.0,66.5,71.0,0.0,14.5,0.0,29.3,29.96,7.3,21.0,7.5
2013-07-08,5,1505,86.5,70.5,78.5,70.5,73.0,0.0,13.5,0.67,29.28,29.95,8.9,22.5,9.45
2013-07-09,6,1504,85.0,74.0,79.5,73.0,75.0,0.0,14.5,0.0,29.22,29.91,7.9,23.0,8.3
2013-07-10,3,1504,86.0,66.0,75.5,65.0,69.5,0.0,11.5,0.0,29.23,29.88,4.85,18.5,8.15
2013-07-11,0,1502,80.5,63.5,71.5,53.0,61.5,0.0,7.5,0.0,29.39,30.06,6.4,3.0,7.45
2013-07-12,-2,1501,82.5,59.0,70.5,53.5,61.5,0.0,6.0,0.0,29.41,30.1,4.05,8.0,5.1
2013-07-13,0,1499,83.5,64.5,74.0,58.5,65.0,0.0,9.0,0.0,29.44,30.12,6.6,9.0,7.3
2013-07-14,7,1499,88.0,72.5,80.0,66.0,70.5,0.0,15.5,0.0,29.49,30.16,7.45,8.5,8.05
2013-07-15,6,1497,90.0,73.0,81.5,71.0,74.0,0.0,16.5,0.06,29.54,30.22,4.65,8.0,5.65
2013-07-16,9,1495,92.5,75.0,83.5,71.0,75.0,0.0,19.0,0.0,29.58,30.24,6.6,22.5,7.05
2013-07-17,11,1494,94.5,76.5,85.5,71.0,75.5,0.0,20.5,0.0,29.54,30.22,6.45,25.5,7.0
2013-07-18,12,1492,95.5,78.0,86.5,71.5,76.0,0.0,22.0,0.0,29.34,30.04,8.0,23.5,8.75
2013-07-19,10,1490,96.5,73.0,84.5,69.5,75.0,0.0,20.0,0.29,29.14,29.82,13.35,24.5,13.95
2013-07-20,6,1490,88.5,71.5,80.0,63.5,69.0,0.0,15.0,0.03,29.2,29.86,4.3,2.0,7.35
2013-07-21,4,1488,88.5,70.0,79.0,64.0,69.0,0.0,14.5,0.0,29.21,29.88,2.85,9.0,7.3
2013-07-22,5,1486,88.5,71.5,80.0,65.0,70.5,0.0,15.0,0.0,29.1,29.78,5.05,22.5,7.4
2013-07-23,-3,1484,79.0,64.0,71.0,59.0,64.0,0.0,7.0,0.02,29.18,29.82,8.05,1.5,11.2
2013-07-24,-8,1482,72.5,61.0,66.5,49.5,57.5,0.0,2.0,0.0,29.34,30.01,8.95,5.0,9.3
2013-07-25,-5,1480,81.0,57.5,69.0,53.0,60.5,0.0,4.5,0.0,29.36,30.05,3.4,23.0,4.5
2013-07-26,-8,1479,72.0,63.5,67.5,59.5,62.5,0.0,3.0,0.2,29.24,29.94,8.45,21.5,9.35
2013-07-27,-14,1477,66.5,56.0,61.0,50.0,55.5,3.5,0.0,0.0,29.2,29.9,9.65,30.0,10.95
2013-07-28,-12,1475,70.0,54.5,62.0,48.5,54.5,2.5,0.0,0.0,29.26,29.94,9.1,27.0,9.45
2013-07-29,-7,1473,76.0,57.5,66.5,54.0,59.0,0.0,2.0,0.0,29.44,30.1,2.15,1.5,7.35
2013-07-30,-8,1471,74.0,59.0,66.0,57.5,61.5,0.0,2.0,0.02,29.42,30.12,4.85,16.0,5.35
2013-07-31,-5,1469,75.0,63.0,68.5,63.5,65.0,0.0,4.5,0.34,29.3,29.99,2.35,31.0,4.3
2013-08-01,-2,1466,81.5,61.0,71.0,55.5,62.0,0.0,6.5,0.0,29.26,29.95,6.9,29.5,7.45
2013-08-02,0,1464,85.0,63.5,74.0,62.5,66.5,0.0,9.5,0.52,29.19,29.87,3.6,26.0,7.95
2013-08-03,0,1462,80.0,65.0,72.0,54.5,62.0,0.0,8.0,0.0,29.36,30.02,6.35,3.0,7.6
2013-08-04,-5,1460,74.5,60.0,67.0,55.5,61.0,0.0,2.5,0.0,29.46,30.14,6.0,6.5,7.35
2013-08-05,-6,1458,75.5,60.5,67.5,57.5,61.5,0.0,3.5,0.05,29.26,29.98,6.95,18.5,7.75
2013-08-06,2,1456,84.0,67.5,75.5,66.5,69.5,0.0,11.0,0.02,29.17,29.86,7.95,21.0,8.7
2013-08-07,5,1453,90.0,68.5,79.0,67.5,71.0,0.0,14.5,0.0,29.17,29.82,3.2,30.0,10.2
2013-08-08,-1,1451,78.5,67.0,72.5,55.5,62.0,0.0,8.0,0.0,29.3,29.97,9.55,5.0,10.05
2013-08-09,-2,1449,83.0,60.5,71.5,59.0,65.0,0.0,7.0,0.0,29.31,29.98,4.8,27.0,5.45
2013-08-10,0,1446,81.0,66.0,73.0,56.0,61.0,0.0,9.0,0.0,29.28,30.08,5.65,5.5,6.95
2013-08-11,-2,1404,82.5,61.5,71.5,59.0,61.5,0.0,7.5,0.0,29.38,30.06,3.0,25.5,4.2
2013-08-12,2,1402,83.5,68.0,75.5,64.0,64.0,0.0,11.0,0.46,29.24,29.92,4.0,26.5,7.6
2013-08-13,-9,1399,70.5,60.0,65.0,51.0,57.5,0.5,1.0,0.0,29.4,30.06,9.95,2.5,10.75
2013-08-14,-8,1397,71.5,57.0,64.0,49.5,56.0,0.5,0.0,0.0,29.48,30.16,3.45,3.5,7.05
2013-08-15,-7,1395,74.5,56.0,65.0,51.5,58.0,0.0,0.5,0.0,29.44,30.13,4.35,23.0,4.95
2013-08-16,-3,1352,82.0,56.5,69.0,51.5,60.0,0.0,4.5,0.0,29.47,30.14,3.9,5.5,5.5
2013-08-17,-3,1350,80.0,58.5,69.0,55.5,62.0,0.0,4.5,0.0,29.5,30.18,5.85,7.5,6.35
2013-08-18,-2,1347,81.0,60.5,70.5,57.0,63.5,0.0,6.0,0.0,29.44,30.14,3.95,8.0,4.8
2013-08-19,0,1345,85.5,60.0,72.5,59.0,65.0,0.0,8.0,0.0,29.38,30.06,4.45,25.0,4.95
2013-08-20,6,1342,88.0,67.0,77.5,61.5,67.5,0.0,12.5,0.0,29.38,30.06,7.35,21.5,7.75
2013-08-21,8,1340,90.5,69.0,79.5,64.5,70.0,0.0,15.0,0.03,29.34,30.02,8.8,22.5,9.15
2013-08-22,2,1337,78.0,67.5,72.5,66.5,68.5,0.0,8.0,0.3,29.39,30.05,2.0,23.5,7.0
2013-08-23,1,1334,81.5,63.0,72.0,55.0,63.0,0.0,7.5,0.0,29.46,30.14,6.65,6.0,7.4
2013-08-24,2,1331,86.0,62.0,74.0,57.5,64.5,0.0,9.0,0.0,29.52,30.2,4.95,16.5,6.0
2013-08-25,7,1329,89.0,66.5,77.5,61.0,67.5,0.0,13.0,0.0,29.49,30.18,9.4,21.5,9.85
2013-08-26,11,1326,92.0,70.0,81.0,67.0,71.5,0.0,16.0,0.0,29.38,30.06,9.1,23.5,9.45
2013-08-27,17,1323,96.0,77.0,86.0,69.0,74.5,0.0,22.0,0.0,29.21,29.9,12.1,24.0,12.35
2013-08-28,7,1321,83.0,71.0,77.0,68.0,71.5,0.0,12.0,0.0,29.29,29.94,6.35,19.5,9.0
2013-08-29,8,1318,88.0,67.5,77.5,64.5,69.0,0.0,13.0,0.0,29.32,30.01,4.05,10.0,4.65
2013-08-30,12,1316,96.0,68.0,81.5,67.5,71.5,0.0,17.5,0.42,29.17,29.86,4.85,25.0,8.05
2013-08-31,6,1313,77.5,70.5,73.5,66.5,68.5,0.0,9.5,0.52,29.13,29.82,5.95,4.5,7.1
2013-09-01,7,1310,84.5,66.5,75.5,66.5,69.5,0.0,10.5,0.08,29.08,29.76,4.05,28.0,5.5
2013-09-02,2,1308,78.0,61.0,69.0,60.5,64.0,0.0,5.0,0.0,29.24,29.9,7.8,2.0,8.95
2013-09-03,-1,1305,76.5,57.5,67.0,54.0,59.5,0.0,2.0,0.0,29.36,30.02,2.75,32.0,5.2
2013-09-04,4,1302,84.0,59.0,71.0,56.0,62.5,0.0,7.0,0.0,29.4,30.08,6.3,25.5,6.9
2013-09-05,0,1300,74.0,62.0,67.5,53.5,60.0,0.0,3.5,0.0,29.52,30.2,9.1,5.5,9.55
2013-09-06,5,1297,85.5,59.5,72.0,56.5,63.5,0.0,8.0,0.0,29.41,30.11,4.5,18.5,6.0
2013-09-07,10,1294,87.5,66.5,76.5,61.5,67.5,0.0,12.5,0.0,29.24,29.94,5.75,23.0,7.3
2013-09-08,8,1291,77.5,71.0,74.0,65.5,68.5,0.0,9.5,0.0,29.3,29.97,10.3,7.0,11.95
2013-09-09,15,1289,94.0,68.5,81.0,69.0,73.5,0.0,16.5,0.0,29.18,29.86,8.75,20.0,9.65
2013-09-10,20,1286,95.5,77.5,86.5,63.5,71.0,0.0,21.5,0.0,29.28,29.94,12.15,24.0,12.5
2013-09-11,18,1283,91.5,75.0,83.0,66.0,71.0,0.0,18.5,0.0,29.31,29.98,4.65,26.0,7.2
2013-09-12,7,1281,82.5,62.5,72.5,58.5,64.0,0.0,7.5,0.03,29.31,29.98,6.9,34.5,9.6
2013-09-13,-5,1278,67.0,53.0,59.5,45.0,52.5,4.5,0.0,0.0,29.44,30.12,11.75,1.0,12.5
2013-09-14,-4,1275,72.0,49.0,60.0,42.0,52.0,4.0,0.0,0.0,29.4,30.1,5.0,20.0,6.1
2013-09-15,-5,1272,62.0,57.0,59.5,51.5,55.0,5.5,0.0,0.44,29.38,30.06,0.75,10.5,5.25
2013-09-16,-6,1228,64.0,53.0,58.0,47.0,52.5,6.0,0.0,0.0,29.62,30.3,10.55,3.0,11.8
2013-09-17,-4,1225,70.5,51.0,60.5,50.0,55.5,4.0,0.0,0.0,29.52,30.23,7.1,12.5,7.9
2013-09-18,7,1221,81.5,61.0,71.0,59.0,63.0,0.0,6.5,0.53,29.3,30.02,7.7,17.5,9.05
2013-09-19,14,1219,84.0,69.5,76.5,67.0,69.5,0.0,12.0,0.42,29.18,29.87,8.05,16.0,10.3
2013-09-20,5,1216,76.5,58.5,67.5,59.5,63.0,0.0,2.5,0.01,29.12,29.8,10.2,26.0,11.1
2013-09-21,-2,1213,67.0,51.5,59.0,47.0,53.0,5.5,0.0,0.0,29.2,29.87,9.3,33.0,9.75
2013-09-22,-4,1210,67.0,49.0,58.0,46.0,51.5,7.0,0.0,0.0,29.33,30.01,5.5,4.5,7.15
2013-09-23,-4,1208,67.0,48.0,57.0,46.5,52.5,7.0,0.0,0.0,29.38,30.06,5.85,10.5,6.85
2013-09-24,-1,1205,80.5,50.5,65.0,48.5,54.0,2.5,3.0,0.0,29.3,30.0,6.0,9.5,7.85
2013-09-25,0,1202,70.5,53.5,61.5,51.5,56.0,2.5,0.0,0.0,29.26,29.95,5.35,5.5,6.15
2013-09-26,3,1199,75.0,52.5,63.5,52.0,58.0,1.0,0.0,0.0,29.37,30.04,3.95,8.5,4.4
2013-09-27,7,1197,80.5,54.5,67.0,49.5,57.0,0.0,3.0,0.0,29.41,30.09,6.8,12.5,7.35
2013-09-28,11,1194,84.5,56.5,70.0,55.0,61.5,0.0,6.0,0.11,29.28,29.98,10.55,18.5,12.0
2013-09-29,1,1191,76.0,52.0,63.5,48.5,54.0,2.5,1.5,0.2,29.32,30.01,6.15,36.0,7.7
2013-09-30,2,1188,75.0,48.5,61.5,48.0,55.0,3.0,0.0,0.0,29.24,29.93,5.0,19.0,5.55
2013-10-01,13,1186,79.0,62.0,70.0,61.5,64.5,0.0,6.0,0.0,29.24,29.92,12.2,21.5,11.85
2013-10-02,11,1183,76.5,63.0,69.5,50.0,59.0,0.0,5.0,0.0,29.34,30.02,4.95,7.0,6.85
2013-10-03,12,1180,78.0,62.0,70.0,65.0,67.0,0.0,5.0,0.46,29.22,29.91,7.25,19.0,7.8
2013-10-04,13,1177,75.0,65.5,70.0,64.5,66.0,0.0,5.5,0.0,29.26,29.94,2.3,14.0,6.1
2013-10-05,14,1174,80.5,63.0,71.5,66.0,68.0,0.0,7.0,0.75,29.14,29.84,5.95,19.0,7.25
2013-10-06,-1,1171,70.0,46.5,58.0,44.0,49.5,6.5,0.0,0.08,29.06,29.76,9.4,25.0,10.05
2013-10-07,1,1169,67.5,45.0,56.0,44.5,50.0,8.5,0.0,0.0,29.26,29.93,6.2,27.0,9.05
2013-10-08,3,1166,75.5,46.0,60.5,47.0,53.0,4.0,0.0,0.0,29.46,30.13,4.35,17.5,5.3
2013-10-09,5,1163,70.5,50.0,60.0,47.0,53.0,4.5,0.0,0.0,29.48,30.18,3.5,11.5,4.75
2013-10-10,5,1161,74.5,48.5,61.5,49.5,55.0,3.5,0.0,0.0,29.4,30.11,2.95,12.5,3.85
2013-10-11,10,1158,76.5,53.5,64.5,49.5,56.0,0.5,1.0,0.0,29.32,30.02,6.7,14.0,7.3
2013-10-12,6,1115,73.0,49.5,61.0,53.0,57.0,3.5,0.0,0.06,29.36,30.02,5.85,21.0,8.0
2013-10-13,1,1112,64.5,45.0,54.5,40.5,48.0,10.0,0.0,0.0,29.65,30.32,4.2,33.0,5.8
2013-10-14,-1,1109,62.0,43.5,52.5,43.5,49.0,12.0,0.0,0.0,29.56,30.29,6.9,8.0,8.4
2013-10-15,4,1107,64.5,50.0,57.0,50.5,54.0,7.5,0.0,0.08,29.18,29.92,7.25,19.0,10.15
2013-10-16,-1,1104,54.0,47.0,50.0,44.0,47.5,14.0,0.0,0.0,29.2,29.9,10.5,25.0,10.75
2013-10-17,-5,1101,53.5,42.0,47.5,43.5,46.5,17.0,0.0,0.23,29.16,29.87,6.6,25.0,7.4
2013-10-18,-6,1099,50.0,40.5,45.0,39.5,43.0,19.5,0.0,0.0,29.22,29.92,8.1,25.5,8.65
2013-10-19,-3,1096,54.0,42.5,48.0,36.5,42.5,16.5,0.0,0.01,29.14,29.84,9.5,24.5,9.8
2013-10-20,-1,1093,63.0,38.5,50.5,41.5,46.5,14.0,0.0,0.02,29.11,29.81,6.3,20.5,7.25
2013-10-21,-6,1090,55.0,34.5,44.5,31.5,39.0,20.0,0.0,0.02,29.22,29.91,10.55,27.0,11.15
2013-10-22,-14,1048,41.5,30.0,35.5,31.0,34.5,29.0,0.0,0.02,29.24,29.96,5.0,26.0,5.75
2013-10-23,-10,1045,46.0,32.0,39.0,27.0,34.0,26.0,0.0,0.0,29.28,29.99,9.2,29.5,9.6
2013-10-24,-11,1043,44.0,32.5,38.0,25.0,33.5,26.5,0.0,0.0,29.48,30.18,9.75,30.0,10.4
2013-10-25,-8,1040,51.0,29.0,40.0,26.0,35.5,25.0,0.0,0.0,29.52,30.26,10.6,23.5,11.5
2013-10-26,-2,1037,55.0,37.5,46.0,29.0,39.0,18.5,0.0,0.0,29.26,29.97,10.7,26.5,13.8
2013-10-27,-6,1035,54.5,30.5,42.0,29.0,37.5,22.0,0.0,0.0,29.33,30.04,6.35,23.0,6.65
2013-10-28,-3,1032,53.5,35.5,44.5,37.5,41.5,20.5,0.0,0.0,29.57,30.26,8.9,4.0,9.85
2013-10-29,3,1030,57.0,42.5,49.5,39.5,45.0,15.0,0.0,0.0,29.53,30.26,6.0,10.5,7.05
2013-10-30,7,1027,63.5,45.0,54.0,52.0,53.0,10.5,0.0,0.86,29.26,30.01,5.95,14.5,6.85
2013-10-31,9,1024,64.5,46.5,55.5,56.0,57.0,9.5,0.0,1.54,28.73,29.46,9.45,23.5,11.45
2014-05-01,-7,1401,49.5,42.5,45.5,40.0,43.0,18.5,0.0,0.09,29.06,29.75,13.8,24.0,13.7
2014-05-02,-4,1403,66.5,46.5,56.0,41.0,46.0,8.0,0.0,0.02,29.06,29.78,10.45,23.5,11.7
2014-05-03,3,1405,67.5,47.5,57.0,38.0,48.5,7.0,0.0,0.0,29.1,29.77,13.55,28.0,14.4
2014-05-04,-3,1408,59.5,45.5,52.5,30.0,42.0,12.5,0.0,0.0,29.34,30.01,5.2,3.5,10.55
2014-05-05,-6,1410,57.0,44.0,50.5,35.0,43.0,14.5,0.0,0.03,29.28,29.98,12.55,5.0,13.45
2014-05-06,-3,1413,63.0,43.0,53.0,36.0,46.0,12.0,0.0,0.0,29.24,29.94,12.75,7.0,13.7
2014-05-07,8,1415,79.0,50.0,64.5,44.5,52.5,1.0,0.5,0.0,29.12,29.82,6.9,9.0,9.1
